t,u_model,u_observed,v,V_model,V,dVdt_model,dVdt,noise
0.452,-0.8005861527923321,-0.8005861527923321,-1.6160037598519554,13.957346798995284,13.957346798995284,-2.347985054509394,-2.3479850545093917,0.0
0.453,-0.802169419475084,-0.802169419475084,-1.5832666827518576,13.955069426382003,13.955069426382003,-2.277372613280093,-2.277372613280091,0.0
0.454,-0.8037199094918265,-0.8037199094918265,-1.550490016742449,13.952861337473614,13.952861337473614,-2.208088908389527,-2.2080889083895254,0.0
0.455,-0.8052375845753333,-0.8052375845753333,-1.5176750835068744,13.950721195569034,13.950721195569034,-2.140141904579451,-2.1401419045794494,0.0
0.456,-0.8067224077806472,-0.8067224077806472,-1.4848232053138306,13.948647656223828,13.948647656223828,-2.0735393452060435,-2.0735393452060418,0.0
0.457,-0.8081743434856121,-0.8081743434856121,-1.4519357049649537,13.946639367472473,13.946639367472473,-2.0082887513552805,-2.0082887513552787,0.0
0.458,-0.8095933573913543,-0.8095933573913543,-1.4190139057422257,13.944694970051547,13.944694970051547,-1.944397420926336,-1.9443974209263342,0.0
0.459,-0.8109794165227097,-0.8109794165227097,-1.3860591313553965,13.942813097623716,13.942813097623716,-1.8818724278304444,-1.8818724278304426,0.0
0.46,-0.8123324892285991,-0.8123324892285991,-1.353072705889426,13.94099237700256,13.94099237700256,-1.8207206211560134,-1.8207206211560119,0.0
0.461,-0.8136525451823511,-0.8136525451823511,-1.3200559537519496,13.93923142837813,13.93923142837813,-1.760948624429659,-1.7609486244296575,0.0
0.462,-0.8149395553819718,-0.8149395553819718,-1.2870101996207661,13.937528865543275,13.937528865543275,-1.7025628348559252,-1.7025628348559236,0.0
0.463,-0.8161934921503632,-0.8161934921503632,-1.2539367683913527,13.935883296120616,13.935883296120616,-1.6455694226582551,-1.6455694226582536,0.0
0.464,-0.8174143291354876,-0.8174143291354876,-1.2208369851244079,13.934293321790243,13.934293321790243,-1.5899743303737779,-1.5899743303737766,0.0
0.465,-0.8186020413104811,-0.8186020413104811,-1.1877121749934243,13.932757538517945,13.932757538517945,-1.5357832722973086,-1.5357832722973073,0.0
